Fri May 22 11:10:37	GX15	-68
Fri May 22 11:10:37	TravelMate-B115-M-0	-88
Fri May 22 11:10:47	GX15	-76
Fri May 22 11:10:47	S5610	-76
Fri May 22 11:10:57	??	-78
Fri May 22 11:10:57	GX15	-70
Fri May 22 11:10:57	S5610	-62
Fri May 22 11:11:08	??	-80
Fri May 22 11:11:08	GX15	-78
Fri May 22 11:11:08	S5610	-70
Fri May 22 11:11:18	GX15	-70
Fri May 22 11:11:28	GX15	-76
Fri May 22 11:11:28	S5610	-68
Fri May 22 11:11:39	GX15	-64
Fri May 22 11:11:39	S5610	-66
Fri May 22 11:11:49	GX15	-64
Fri May 22 11:11:59	GX15	-62
Fri May 22 11:11:59	S5610	-70
Fri May 22 11:12:10	GX15	-72
Fri May 22 11:12:10	S5610	-60
Fri May 22 11:12:20	??	-86
Fri May 22 11:12:20	GX15	-62
Fri May 22 11:12:20	S5610	-64
Fri May 22 11:12:31	GX15	-84
Fri May 22 11:12:31	S5610	-58
Fri May 22 11:12:41	GX15	-80
Fri May 22 11:12:41	S5610	-72
Fri May 22 11:12:51	GX15	-78
Fri May 22 11:13:02	GX15	-78
Fri May 22 11:13:02	S5610	-70
Fri May 22 11:13:12	GX15	-76
Fri May 22 11:13:12	S5610	-64
Fri May 22 11:13:22	S5610	-70
Fri May 22 11:13:33	GX15	-74
Fri May 22 11:13:33	S5610	-60
Fri May 22 11:13:43	GX15	-76
Fri May 22 11:13:43	S5610	-68
Fri May 22 11:13:53	??	-88
Fri May 22 11:13:53	GX15	-78
Fri May 22 11:13:53	S5610	-46
Fri May 22 11:14:14	GX15	-66
Fri May 22 11:14:14	S5610	-56
Fri May 22 11:14:24	GX15	-60
Fri May 22 11:14:24	S5610	-54
Fri May 22 11:14:35	GX15	-60
Fri May 22 11:14:35	S5610	-52
Fri May 22 11:14:45	S5610	-54
Fri May 22 11:14:55	GX15	-60
Fri May 22 11:14:55	S5610	-62
Fri May 22 11:15:06	GX15	-58
Fri May 22 11:15:06	S5610	-64
Fri May 22 11:15:16	GX15	-58
Fri May 22 11:15:16	S5610	-54
Fri May 22 11:15:26	GX15	-62
Fri May 22 11:15:26	S5610	-60
Fri May 22 11:15:37	GX15	-64
Fri May 22 11:15:47	GX15	-66
Fri May 22 11:15:47	S5610	-58
Fri May 22 11:15:57	GX15	-60
Fri May 22 11:15:57	S5610	-58
Fri May 22 11:16:08	GX15	-60
Fri May 22 11:16:08	S5610	-50
Fri May 22 11:16:18	GX15	-58
Fri May 22 11:16:18	S5610	-56
Fri May 22 11:16:28	GX15	-66
Fri May 22 11:16:28	S5610	-56
Fri May 22 11:16:39	GX15	-58
Fri May 22 11:16:49	GX15	-58
